device_id,customer_id,device_type,app_version,is_rooted,last_active
dev200402,cust106296,feature_phone,4.7.12,0,34:57.5
dev200403,cust103465,feature_phone,3.6.9,0,09:33.7
dev200404,cust100928,ios,3.9.17,0,06:48.7
dev200405,cust105776,android,1.8.7,0,34:08.7
dev200406,cust107140,tablet,2.3.10,0,34:03.0
dev200407,cust109091,ios,1.6.12,0,36:56.9
dev200408,cust106667,tablet,2.9.0,0,36:24.4
dev200409,cust103547,android,4.6.4,0,43:28.7
dev200410,cust103412,android,3.3.7,0,57:39.3
dev200411,cust104716,ios,3.4.6,0,58:52.4
dev200412,cust103519,ios,1.7.17,0,55:26.6
dev200413,cust108570,feature_phone,2.4.11,0,18:43.9
dev200414,cust109961,tablet,2.2.3,0,03:30.0
dev200415,cust100426,tablet,4.8.12,0,17:38.5
dev200416,cust107436,feature_phone,1.8.1,0,28:46.9
dev200417,cust105493,android,2.2.0,0,48:35.4
dev200418,cust106587,feature_phone,1.3.9,0,05:27.7
dev200419,cust104627,tablet,3.9.5,0,33:48.6
dev200420,cust107655,android,2.0.11,0,47:38.6
dev200421,cust101263,android,4.1.10,0,57:12.2
dev200422,cust103006,tablet,4.8.10,0,04:05.3
dev200423,cust106220,tablet,1.8.13,0,49:20.6
dev200424,cust100110,ios,2.0.13,0,49:31.4
dev200425,cust103733,feature_phone,1.0.7,0,27:32.3
dev200426,cust101354,tablet,4.7.1,0,06:38.6
dev200427,cust103835,android,2.1.20,0,04:26.7
dev200428,cust106125,feature_phone,4.8.20,0,52:44.0
dev200429,cust100720,android,1.5.9,0,11:26.5
dev200430,cust105800,tablet,3.2.0,0,23:55.7
dev200431,cust105564,ios,3.4.3,0,30:38.1
dev200432,cust105990,ios,3.9.19,0,09:01.8
dev200433,cust104657,android,1.8.3,0,46:49.4
dev200434,cust104982,android,4.9.18,0,13:07.6
dev200435,cust105379,ios,4.4.12,0,34:53.5
dev200436,cust103985,feature_phone,3.0.20,0,16:00.4
dev200437,cust104069,feature_phone,1.9.12,0,09:57.0
dev200438,cust100937,tablet,4.1.5,0,28:48.8
dev200439,cust105738,android,2.8.15,0,14:05.9
dev200440,cust105392,ios,2.0.2,0,11:31.8
dev200441,cust108062,android,1.1.17,0,47:53.9
dev200442,cust101905,ios,4.8.12,0,43:59.3
dev200443,cust102239,feature_phone,1.8.13,0,23:27.1
dev200444,cust101063,android,4.5.11,0,52:27.1
dev200445,cust103919,tablet,2.9.10,0,45:22.0
dev200446,cust100454,tablet,3.0.11,0,52:57.4
dev200447,cust104747,feature_phone,2.9.18,0,13:23.7
dev200448,cust103852,tablet,3.1.10,0,02:20.0
dev200449,cust106067,ios,3.7.3,0,38:55.1
dev200450,cust107657,ios,3.4.10,0,18:06.8
dev200451,cust100465,tablet,2.0.7,0,08:57.9
dev200452,cust107362,ios,3.1.12,0,59:52.1
dev200453,cust108398,ios,2.0.12,0,52:51.2
dev200454,cust103335,android,2.2.3,0,49:23.8
dev200455,cust102267,android,4.4.2,0,43:15.3
dev200456,cust100421,ios,3.4.0,0,18:42.5
dev200457,cust103534,android,4.1.2,0,59:14.9
dev200458,cust107245,tablet,4.1.9,0,53:08.8
dev200459,cust109571,feature_phone,4.5.7,0,52:25.6
dev200460,cust103651,feature_phone,2.8.4,0,03:36.0
dev200461,cust103271,tablet,2.8.5,0,40:10.2
dev200462,cust106160,feature_phone,2.4.4,0,02:56.0
dev200463,cust101825,tablet,1.5.15,0,05:19.6
dev200464,cust104120,tablet,1.4.20,0,12:40.9
dev200465,cust109486,tablet,1.0.20,0,54:17.0
dev200466,cust109020,android,2.3.11,0,34:26.5
dev200467,cust101661,ios,1.2.16,0,14:55.8
dev200468,cust103082,tablet,1.0.6,0,35:18.2
dev200469,cust108648,ios,2.3.15,0,27:26.5
dev200470,cust109955,tablet,3.5.18,0,07:08.5
dev200471,cust105980,android,3.4.18,0,35:24.1
dev200472,cust103232,tablet,4.3.13,0,46:33.9
dev200473,cust100326,tablet,2.8.2,0,24:55.6
dev200474,cust103937,feature_phone,4.6.16,0,31:34.0
dev200475,cust105123,feature_phone,3.3.16,0,13:50.5
dev200476,cust106367,tablet,4.2.6,0,16:58.3
dev200477,cust102477,ios,4.6.13,0,12:54.6
dev200478,cust102556,ios,3.0.11,0,30:39.3
dev200479,cust106694,feature_phone,2.1.9,0,57:45.8
dev200480,cust107394,ios,3.7.8,0,59:44.7
dev200481,cust105033,tablet,1.9.0,0,19:49.4
dev200482,cust103499,tablet,4.3.1,0,47:06.6
dev200483,cust103323,tablet,4.9.9,0,26:19.5
dev200484,cust100458,android,1.6.3,0,42:20.5
dev200485,cust107676,android,3.2.6,0,50:13.3
dev200486,cust104024,feature_phone,2.8.1,0,26:19.5
dev200487,cust105051,android,2.3.13,0,10:19.4
dev200488,cust108000,feature_phone,3.9.1,0,49:58.8
dev200489,cust101099,android,2.2.0,1,04:55.2
dev200490,cust105570,tablet,4.6.7,0,01:34.0
dev200491,cust103520,ios,4.1.8,0,24:26.8
dev200492,cust108149,tablet,1.5.17,0,29:23.5
dev200493,cust102575,android,1.2.3,0,47:42.6
dev200494,cust101552,ios,4.9.0,0,55:38.4
dev200495,cust106470,tablet,4.7.5,0,14:09.7
dev200496,cust103110,feature_phone,3.9.19,0,36:01.2
dev200497,cust102696,android,3.4.6,0,43:03.1
dev200498,cust106404,feature_phone,3.8.14,0,55:10.0
dev200499,cust108688,feature_phone,3.4.15,0,48:45.7
dev200500,cust100299,feature_phone,1.9.19,0,41:33.5
dev200501,cust104022,feature_phone,2.0.14,0,59:39.2
dev200502,cust103320,feature_phone,4.7.19,0,28:58.9
dev200503,cust109305,ios,4.4.2,0,07:40.0
dev200504,cust104551,tablet,1.3.11,0,41:12.7
dev200505,cust106886,ios,2.7.7,0,11:33.0
dev200506,cust105335,feature_phone,4.1.1,0,14:20.5
dev200507,cust100770,android,4.4.1,0,45:23.5
dev200508,cust107984,android,3.6.15,0,33:45.8
dev200509,cust102313,feature_phone,4.4.5,0,07:37.4
dev200510,cust108730,android,3.6.2,0,50:53.2
dev200511,cust108283,android,4.2.14,0,46:44.5
dev200512,cust104641,tablet,4.9.5,0,26:03.4
dev200513,cust107248,tablet,1.5.18,0,27:10.3
dev200514,cust109528,tablet,3.6.7,0,42:32.9
dev200515,cust106057,feature_phone,4.4.13,0,39:08.4
dev200516,cust100711,tablet,1.9.11,0,28:23.3
dev200517,cust103222,android,2.3.17,0,23:12.6
dev200518,cust107512,tablet,2.0.0,0,12:21.0
dev200519,cust106940,ios,4.2.7,0,38:08.7
dev200520,cust105361,android,4.0.12,0,07:20.9
dev200521,cust101217,android,2.9.19,0,36:48.4
dev200522,cust103501,feature_phone,1.9.10,0,38:35.9
dev200523,cust105180,ios,2.1.9,0,10:54.8
dev200524,cust104074,ios,2.7.8,0,55:16.1
dev200525,cust104639,ios,1.6.16,0,56:52.1
dev200526,cust103067,ios,2.6.16,0,07:18.9
dev200527,cust103153,android,1.8.19,0,21:06.2
dev200528,cust109998,tablet,2.8.12,0,13:47.7
dev200529,cust106924,feature_phone,3.3.13,1,15:28.8
dev200530,cust107796,ios,3.8.13,0,53:24.2
dev200531,cust108948,android,1.5.4,0,59:11.9
dev200532,cust101408,android,1.2.0,0,16:42.6
dev200533,cust109293,android,3.0.15,0,43:20.2
dev200534,cust102568,tablet,1.8.8,0,32:34.7
dev200535,cust100581,tablet,4.8.5,0,17:35.4
dev200536,cust100080,feature_phone,4.0.3,0,44:38.0
dev200537,cust109789,ios,1.0.4,0,50:01.9
dev200538,cust109405,android,3.3.1,0,39:54.2
dev200539,cust108794,tablet,1.1.20,0,27:35.5
dev200540,cust105616,feature_phone,4.9.10,0,51:24.1
dev200541,cust104827,android,3.9.9,0,40:24.5
dev200542,cust102103,android,3.5.17,0,17:09.5
dev200543,cust104634,ios,1.8.0,0,07:14.1
dev200544,cust106298,android,3.2.4,0,30:47.4
dev200545,cust106550,feature_phone,4.9.4,0,37:15.3
dev200546,cust107322,tablet,1.8.1,0,40:21.1
dev200547,cust106824,ios,1.9.15,0,52:01.8
dev200548,cust108140,tablet,2.5.1,0,28:48.0
dev200549,cust108082,android,2.6.3,0,44:09.9
dev200550,cust106753,ios,4.1.12,0,32:39.8
dev200551,cust101240,ios,4.0.18,0,24:10.2
dev200552,cust103316,tablet,3.2.1,0,40:51.4
dev200553,cust103671,android,1.8.12,1,55:05.2
dev200554,cust101117,android,3.0.11,0,35:53.5
dev200555,cust102576,android,1.9.3,0,22:48.6
dev200556,cust109853,ios,3.1.16,0,50:54.6
dev200557,cust100801,tablet,3.6.17,0,09:55.5
dev200558,cust108752,ios,2.9.10,0,26:46.3
dev200559,cust102282,tablet,4.2.19,0,54:29.0
dev200560,cust100816,tablet,3.3.16,0,11:37.5
dev200561,cust102455,ios,3.2.4,0,13:43.6
dev200562,cust103591,android,1.6.8,1,03:44.8
dev200563,cust100733,tablet,3.4.0,0,05:20.2
dev200564,cust109736,feature_phone,3.0.7,0,49:57.0
dev200565,cust105976,tablet,1.9.7,0,25:54.1
dev200566,cust105262,tablet,3.0.16,0,43:07.0
dev200567,cust107214,android,2.7.5,0,53:29.6
dev200568,cust105285,android,1.5.18,0,03:34.3
dev200569,cust108059,tablet,1.1.17,0,33:30.3
dev200570,cust104451,feature_phone,3.0.16,0,38:36.8
dev200571,cust103341,tablet,1.2.12,1,16:11.2
dev200572,cust100822,android,1.1.13,0,13:17.5
dev200573,cust101477,android,1.3.5,0,31:26.3
dev200574,cust105085,android,4.9.7,0,21:51.4
dev200575,cust103221,feature_phone,1.3.19,0,56:03.5
dev200576,cust100098,android,2.5.9,1,17:03.5
dev200577,cust107526,feature_phone,1.4.10,0,25:39.3
dev200578,cust101970,ios,4.7.10,0,38:10.4
dev200579,cust100686,ios,3.4.20,0,31:56.8
dev200580,cust106167,feature_phone,3.6.13,0,23:26.9
dev200581,cust106965,ios,1.8.10,0,27:25.2
dev200582,cust104417,feature_phone,1.4.13,0,46:41.7
dev200583,cust105474,tablet,3.9.7,0,34:17.6
dev200584,cust100766,ios,1.1.12,0,03:33.4
dev200585,cust100590,ios,2.7.2,0,05:13.4
dev200586,cust106877,ios,2.9.20,0,40:27.7
dev200587,cust108352,feature_phone,3.8.17,0,14:47.9
dev200588,cust102546,feature_phone,4.7.8,0,35:42.0
dev200589,cust100468,feature_phone,1.5.10,0,16:26.6
dev200590,cust101412,android,1.7.19,0,28:37.6
dev200591,cust104088,feature_phone,3.5.6,0,30:54.3
dev200592,cust105056,feature_phone,2.6.12,0,13:30.4
dev200593,cust103165,feature_phone,2.1.13,0,44:43.9
dev200594,cust108885,tablet,1.2.3,0,04:07.9
dev200595,cust104893,android,1.8.2,0,27:13.2
dev200596,cust103228,ios,3.0.7,0,43:38.3
dev200597,cust104682,tablet,3.8.10,0,52:29.3
dev200598,cust103276,tablet,2.2.11,0,04:51.8
dev200599,cust105930,feature_phone,1.8.15,0,14:10.4
dev200600,cust105423,ios,3.3.4,0,11:31.0
dev200601,cust105013,ios,4.4.2,0,37:57.0
dev200602,cust108824,tablet,2.3.5,0,36:28.2
dev200603,cust102809,tablet,2.7.11,0,40:13.0
dev200604,cust100561,android,3.2.2,0,47:23.9
dev200605,cust105750,feature_phone,4.9.1,0,56:22.9
dev200606,cust107708,feature_phone,4.0.4,0,08:12.2
dev200607,cust104875,tablet,2.3.6,0,04:55.2
dev200608,cust107515,tablet,2.7.1,0,19:17.8
dev200609,cust103982,feature_phone,2.7.12,0,49:37.9
dev200610,cust107964,ios,2.4.4,0,01:27.4
dev200611,cust105457,feature_phone,2.7.7,0,43:33.7
dev200612,cust109228,android,3.2.15,0,15:00.5
dev200613,cust101551,feature_phone,1.1.6,0,14:30.8
dev200614,cust100054,feature_phone,4.8.3,0,15:09.9
dev200615,cust104032,tablet,1.1.18,0,44:51.1
dev200616,cust101854,tablet,3.4.18,0,42:48.5
dev200617,cust109712,feature_phone,3.2.0,0,34:56.3
dev200618,cust101308,tablet,4.3.7,0,52:23.0
dev200619,cust101652,feature_phone,3.0.15,0,11:47.9
dev200620,cust109800,feature_phone,3.8.2,0,11:00.1
dev200621,cust109763,android,3.0.11,0,36:55.1
dev200622,cust107324,ios,1.6.7,0,16:58.1
dev200623,cust106966,ios,2.1.3,0,20:33.0
dev200624,cust105364,feature_phone,2.5.4,0,52:25.7
dev200625,cust105730,ios,4.7.11,0,08:21.5
dev200626,cust108783,ios,3.1.16,0,48:28.5
dev200627,cust100849,android,2.5.12,1,25:53.4
dev200628,cust104707,feature_phone,1.7.8,0,54:27.4
dev200629,cust107336,ios,3.3.1,0,54:13.0
dev200630,cust106118,ios,4.9.2,0,17:48.6
dev200631,cust107135,tablet,4.3.11,0,34:50.1
dev200632,cust108525,android,3.3.3,0,51:07.4
dev200633,cust109125,android,1.1.6,0,03:25.1
dev200634,cust104777,ios,1.5.10,0,30:42.5
dev200635,cust101029,feature_phone,3.1.0,0,20:20.0
dev200636,cust109451,ios,2.0.9,0,00:02.8
dev200637,cust106268,android,3.9.7,1,59:48.9
dev200638,cust104430,ios,1.8.5,0,50:51.6
dev200639,cust104440,feature_phone,3.7.5,0,54:08.8
dev200640,cust104992,android,1.2.0,0,13:48.3
dev200641,cust108401,android,2.1.15,0,00:51.1
dev200642,cust103327,feature_phone,3.8.5,0,35:06.9
dev200643,cust104368,tablet,2.9.14,0,04:46.2
dev200644,cust103280,android,2.8.15,0,50:12.0
dev200645,cust102966,feature_phone,1.7.19,1,04:19.9
dev200646,cust104447,android,1.5.1,0,42:27.0
dev200647,cust105641,android,3.2.19,0,58:05.1
dev200648,cust103404,feature_phone,4.2.6,0,34:07.4
dev200649,cust109337,ios,4.2.0,0,06:47.9
dev200650,cust105480,ios,2.0.8,0,58:05.9
dev200651,cust103121,android,4.5.19,0,06:22.4
dev200652,cust100096,feature_phone,1.5.3,0,16:56.3
dev200653,cust105430,ios,3.5.15,0,55:59.5
dev200654,cust109661,ios,1.2.10,0,03:50.2
dev200655,cust109812,feature_phone,1.7.18,0,23:28.8
dev200656,cust104458,android,1.1.9,0,27:46.9
dev200657,cust101200,tablet,1.1.9,0,23:20.0
dev200658,cust103097,tablet,1.4.13,0,46:44.2
dev200659,cust106166,ios,1.3.1,0,49:45.8
dev200660,cust104703,ios,3.9.7,0,34:30.1
dev200661,cust101696,android,2.2.4,1,29:30.9
dev200662,cust104580,feature_phone,4.6.4,0,31:57.2
dev200663,cust100023,android,2.2.15,0,54:13.0
dev200664,cust107626,android,2.0.16,0,28:40.6
dev200665,cust102947,ios,3.7.6,0,28:38.7
dev200666,cust109893,tablet,2.2.20,0,01:49.9
dev200667,cust100903,tablet,4.6.3,0,34:04.6
dev200668,cust108427,android,1.7.5,0,52:35.5
dev200669,cust102051,feature_phone,3.0.18,0,02:58.7
dev200670,cust107349,tablet,4.8.15,0,47:43.6
dev200671,cust108488,feature_phone,1.6.18,0,21:28.5
dev200672,cust109963,tablet,4.8.6,0,14:41.2
dev200673,cust105678,feature_phone,2.2.16,0,48:31.9
dev200674,cust103292,feature_phone,1.2.4,0,07:37.6
dev200675,cust100692,android,2.9.14,0,41:39.6
dev200676,cust102971,ios,4.4.12,0,31:05.8
dev200677,cust100783,android,1.6.20,0,46:05.1
dev200678,cust103865,feature_phone,1.1.4,0,02:19.1
dev200679,cust103303,tablet,2.5.8,0,43:44.3
dev200680,cust104915,ios,1.7.0,0,09:05.8
dev200681,cust105762,feature_phone,3.4.16,0,01:21.7
dev200682,cust107989,feature_phone,2.5.15,0,06:02.9
dev200683,cust106257,ios,4.7.20,0,28:17.2
dev200684,cust108095,tablet,2.4.9,0,46:28.2
dev200685,cust101648,feature_phone,1.8.17,0,56:53.5
dev200686,cust106094,feature_phone,2.5.13,0,49:49.8
dev200687,cust101822,ios,4.1.3,0,51:20.7
dev200688,cust108019,feature_phone,3.3.20,0,23:37.5
dev200689,cust107347,tablet,3.1.12,0,06:34.5
dev200690,cust107922,ios,1.9.6,0,06:39.9
dev200691,cust105678,android,4.1.5,0,53:43.6
dev200692,cust103067,tablet,4.1.15,0,52:31.6
dev200693,cust105996,feature_phone,4.0.15,0,48:36.4
dev200694,cust102913,feature_phone,2.9.9,0,53:58.0
dev200695,cust107321,tablet,3.6.3,0,13:09.0
dev200696,cust102819,ios,2.1.11,0,45:57.1
dev200697,cust104950,tablet,4.1.4,0,34:45.0
dev200698,cust103626,android,4.8.15,0,44:00.0
dev200699,cust107465,tablet,2.3.17,0,05:41.4
dev200700,cust100479,tablet,2.1.8,0,31:23.6
dev200701,cust101428,feature_phone,2.5.16,0,05:11.6
dev200702,cust104553,tablet,3.0.16,0,12:31.8
dev200703,cust108937,feature_phone,4.3.6,0,37:28.3
dev200704,cust102371,android,2.7.7,0,57:44.9
dev200705,cust108443,ios,4.7.17,0,05:55.4
dev200706,cust109419,ios,2.2.8,0,08:01.5
dev200707,cust106597,tablet,3.5.0,0,52:33.9
dev200708,cust103441,ios,2.3.15,0,39:54.7
dev200709,cust109418,android,2.2.8,0,21:16.2
dev200710,cust106964,tablet,2.7.11,0,28:12.7
dev200711,cust105972,android,3.0.12,0,36:05.2
dev200712,cust108679,android,2.8.17,0,33:30.4
dev200713,cust100151,ios,3.9.11,0,20:16.7
dev200714,cust102872,ios,2.5.13,0,39:23.4
dev200715,cust103213,ios,4.4.6,0,46:37.5
dev200716,cust105004,tablet,1.7.13,0,48:45.5
dev200717,cust107252,ios,2.1.17,0,54:08.3
dev200718,cust108190,feature_phone,4.9.5,1,09:16.4
dev200719,cust105877,tablet,4.7.4,0,55:53.8
dev200720,cust106940,android,3.2.8,0,29:32.3
dev200721,cust106408,ios,3.5.2,0,39:04.5
dev200722,cust101704,tablet,4.0.19,0,10:41.5
dev200723,cust101378,android,3.7.6,0,52:41.5
dev200724,cust101025,feature_phone,2.0.11,0,52:27.7
dev200725,cust105972,feature_phone,2.2.14,0,45:12.1
dev200726,cust107325,android,2.0.5,0,16:33.6
dev200727,cust108037,ios,3.0.12,0,47:42.5
dev200728,cust104366,tablet,3.1.16,0,49:54.5
dev200729,cust101326,tablet,2.9.8,1,46:28.8
dev200730,cust104787,android,2.3.20,0,28:04.2
dev200731,cust108443,feature_phone,1.1.20,0,35:10.9
dev200732,cust105571,android,2.2.13,0,33:22.6
dev200733,cust104650,android,3.2.19,0,41:48.0
dev200734,cust104054,feature_phone,2.9.15,0,19:21.9
dev200735,cust109313,ios,3.6.6,0,38:52.2
dev200736,cust108733,tablet,1.0.5,0,40:32.6
dev200737,cust100017,ios,4.6.20,0,08:20.8
dev200738,cust101715,tablet,3.1.14,0,48:03.1
dev200739,cust107732,tablet,3.5.12,0,08:05.1
dev200740,cust106416,android,3.0.7,0,52:13.7
dev200741,cust106025,feature_phone,4.7.2,0,21:40.9
dev200742,cust106623,android,3.1.8,0,22:09.7
dev200743,cust100572,ios,4.0.4,0,09:04.4
dev200744,cust109297,tablet,1.3.12,0,50:22.9
dev200745,cust102408,feature_phone,3.9.4,0,48:16.6
dev200746,cust104497,tablet,4.1.1,0,45:01.6
dev200747,cust104466,feature_phone,4.7.10,0,20:35.1
dev200748,cust100948,feature_phone,3.0.4,0,33:23.6
dev200749,cust109313,android,2.8.12,0,55:52.5
dev200750,cust101473,feature_phone,2.9.16,0,23:32.0
dev200751,cust109923,ios,2.7.1,0,33:18.7
dev200752,cust100840,tablet,2.3.0,0,08:13.0
dev200753,cust108714,feature_phone,1.9.12,0,08:15.2
dev200754,cust102812,tablet,2.2.5,0,38:47.6
dev200755,cust105364,feature_phone,4.6.9,0,32:20.2
dev200756,cust103036,feature_phone,2.6.5,0,15:28.0
dev200757,cust108084,feature_phone,3.1.17,0,30:29.3
dev200758,cust102771,ios,4.4.1,0,13:08.5
dev200759,cust103302,android,1.0.5,0,45:58.3
dev200760,cust108494,tablet,2.4.12,0,03:35.9
dev200761,cust100204,ios,4.5.0,1,01:20.4
dev200762,cust102528,feature_phone,2.6.13,0,38:34.9
dev200763,cust100821,android,4.4.16,0,53:55.9
dev200764,cust101686,feature_phone,4.1.15,0,00:03.1
dev200765,cust109836,android,1.1.8,0,40:04.4
dev200766,cust107260,android,1.0.13,0,46:37.7
dev200767,cust109272,tablet,1.1.14,0,48:34.4
dev200768,cust102653,tablet,3.0.1,0,08:44.4
dev200769,cust103396,ios,3.0.3,0,17:55.8
dev200770,cust108672,feature_phone,2.3.6,0,04:35.9
dev200771,cust106031,tablet,4.1.2,0,53:13.3
dev200772,cust103515,feature_phone,2.0.4,0,48:53.7
dev200773,cust102488,feature_phone,4.5.3,0,56:26.4
dev200774,cust103721,android,3.1.9,0,42:13.5
dev200775,cust107697,ios,3.0.0,0,50:10.0
dev200776,cust101071,ios,2.7.2,0,10:15.5
dev200777,cust107915,ios,3.6.10,0,51:31.6
dev200778,cust109522,tablet,1.9.4,0,28:32.3
dev200779,cust107132,android,4.2.0,0,10:43.1
dev200780,cust108415,ios,1.1.11,0,56:53.2
dev200781,cust107780,android,3.2.8,0,16:32.0
dev200782,cust104245,feature_phone,4.1.16,0,31:24.6
dev200783,cust107771,ios,4.6.17,0,04:38.5
dev200784,cust107022,feature_phone,2.2.0,0,37:03.1
dev200785,cust107457,tablet,4.4.19,0,18:42.3
dev200786,cust108106,tablet,3.6.5,0,48:55.7
dev200787,cust104389,feature_phone,4.7.20,0,19:19.8
dev200788,cust104683,feature_phone,3.1.6,0,21:11.4
dev200789,cust102687,feature_phone,2.4.11,0,36:03.3
dev200790,cust103745,feature_phone,1.9.8,1,21:20.7
dev200791,cust103233,tablet,4.4.18,0,45:09.4
dev200792,cust103435,tablet,1.4.6,0,28:06.5
dev200793,cust101936,tablet,4.5.15,0,15:39.2
dev200794,cust103437,feature_phone,2.2.15,0,58:23.9
dev200795,cust104578,ios,1.0.20,0,15:07.2
dev200796,cust105932,ios,3.4.2,0,08:56.2
dev200797,cust108657,feature_phone,2.4.18,1,56:16.2
dev200798,cust108211,tablet,2.9.6,0,32:20.1
dev200799,cust108768,feature_phone,4.5.4,0,06:22.6
dev200800,cust109120,feature_phone,4.9.6,0,55:54.6
dev200801,cust101213,android,2.2.17,0,19:04.2
dev200802,cust103390,ios,2.8.18,0,24:48.9
dev200803,cust100460,feature_phone,1.1.7,0,57:51.3
dev200804,cust104974,feature_phone,2.3.9,0,58:01.3
dev200805,cust105429,feature_phone,4.8.14,0,02:31.0
dev200806,cust109485,ios,1.8.11,0,18:35.0
dev200807,cust102375,android,1.3.7,0,29:47.4
dev200808,cust106591,android,2.8.19,0,01:53.7
dev200809,cust105184,android,4.2.19,0,25:30.8
dev200810,cust102263,feature_phone,4.5.10,0,24:06.3
dev200811,cust107666,ios,3.7.8,0,27:48.8
dev200812,cust107301,feature_phone,1.8.13,0,52:12.9
dev200813,cust102820,ios,4.2.18,0,12:45.2
dev200814,cust105670,ios,4.9.8,0,22:41.2
dev200815,cust102744,feature_phone,1.5.10,0,30:51.0
dev200816,cust101756,tablet,2.6.2,0,01:54.6
dev200817,cust107947,tablet,3.8.2,0,07:48.8
dev200818,cust101969,ios,4.3.4,0,37:15.7
dev200819,cust105151,android,3.9.5,0,46:02.4
dev200820,cust107554,tablet,1.6.15,0,27:08.9
dev200821,cust108576,android,4.7.19,0,08:36.0
dev200822,cust100913,feature_phone,1.3.6,0,20:31.4
dev200823,cust100802,android,3.7.10,0,23:25.8
dev200824,cust105777,android,3.2.10,0,55:44.7
dev200825,cust101350,tablet,3.9.5,0,46:18.0
dev200826,cust101003,ios,3.5.5,0,29:38.9
dev200827,cust101801,android,1.4.2,0,55:17.1
dev200828,cust102027,feature_phone,4.7.18,0,30:42.1
dev200829,cust109037,android,3.3.10,0,20:18.8
dev200830,cust103405,tablet,3.8.3,0,39:52.8
dev200831,cust101159,ios,2.1.10,0,30:29.1
dev200832,cust100858,tablet,4.7.8,0,02:18.3
dev200833,cust105895,android,4.1.16,0,41:28.8
dev200834,cust109658,tablet,3.2.13,0,46:19.3
dev200835,cust100705,ios,1.8.11,0,34:33.3
dev200836,cust107539,ios,2.2.0,0,29:45.0
dev200837,cust102305,feature_phone,3.7.17,0,32:03.0
dev200838,cust104726,tablet,1.4.2,0,12:57.9
dev200839,cust101684,android,2.9.17,0,40:08.3
dev200840,cust106151,android,1.9.5,0,47:16.7
dev200841,cust101279,feature_phone,4.7.10,0,30:12.9
dev200842,cust108975,android,2.1.18,0,12:02.3
dev200843,cust102317,android,2.9.10,0,45:45.0
dev200844,cust106864,feature_phone,2.5.4,0,16:49.4
dev200845,cust103933,android,3.4.8,0,09:49.6
dev200846,cust109150,android,1.3.4,0,05:21.2
dev200847,cust104798,tablet,2.0.20,0,51:44.6
dev200848,cust109885,tablet,2.9.14,0,49:04.3
dev200849,cust103082,ios,4.1.16,0,57:50.0
dev200850,cust106773,tablet,4.8.18,0,30:29.4
dev200851,cust103420,android,1.0.18,0,15:22.6
dev200852,cust104803,ios,3.2.19,0,53:50.7
dev200853,cust104811,ios,4.6.9,0,31:45.1
dev200854,cust101893,feature_phone,3.3.18,0,26:30.7
dev200855,cust108827,android,3.0.11,0,59:56.1
dev200856,cust106186,tablet,2.6.1,0,02:18.9
dev200857,cust107665,tablet,4.8.17,0,52:56.9
dev200858,cust109502,android,3.9.15,0,07:22.4
dev200859,cust101738,ios,4.2.5,0,22:30.6
dev200860,cust109875,feature_phone,3.4.12,0,51:18.8
dev200861,cust108239,ios,4.5.7,0,22:37.2
dev200862,cust107948,feature_phone,4.4.11,0,41:59.0
dev200863,cust106050,tablet,3.1.10,0,32:25.0
dev200864,cust103626,ios,4.9.2,0,10:21.7
dev200865,cust108551,tablet,3.9.7,0,58:31.7
dev200866,cust103906,ios,1.5.15,0,57:19.8
dev200867,cust105596,tablet,2.7.2,0,21:24.0
dev200868,cust102255,feature_phone,1.6.2,0,12:14.7
dev200869,cust104129,feature_phone,4.1.5,0,21:39.9
dev200870,cust108563,ios,1.9.3,0,56:07.5
dev200871,cust103659,android,4.0.4,0,07:11.2
dev200872,cust105590,feature_phone,2.3.15,0,24:58.3
dev200873,cust107958,android,3.4.2,0,13:36.0
dev200874,cust105644,ios,1.2.4,0,27:30.7
dev200875,cust102483,android,3.4.13,1,20:33.9
dev200876,cust109458,android,3.1.15,0,35:24.4
dev200877,cust100725,android,1.8.6,0,37:18.1
dev200878,cust108368,tablet,2.1.10,0,46:20.6
dev200879,cust102866,ios,4.6.15,0,54:51.4
dev200880,cust104479,ios,2.0.12,0,04:19.1
dev200881,cust105826,ios,1.2.4,0,07:59.7
dev200882,cust103192,ios,3.8.16,0,23:49.7
dev200883,cust109831,tablet,1.4.17,0,49:19.4
dev200884,cust102473,ios,2.1.18,0,55:54.1
dev200885,cust101727,ios,4.8.4,0,21:44.2
dev200886,cust105408,feature_phone,1.5.14,0,20:57.8
dev200887,cust103895,feature_phone,4.1.10,0,36:52.7
dev200888,cust106389,ios,4.0.1,0,29:21.5
dev200889,cust104623,android,4.4.11,0,43:38.6
dev200890,cust109056,tablet,2.2.20,0,55:38.0
dev200891,cust101032,android,1.6.3,0,55:01.2
dev200892,cust100795,ios,4.4.0,0,07:06.0
dev200893,cust104591,feature_phone,3.7.17,0,38:45.6
dev200894,cust103379,android,3.0.19,0,58:39.3
dev200895,cust105586,feature_phone,2.4.4,0,33:49.0
dev200896,cust108491,ios,2.4.14,1,08:02.6
dev200897,cust101927,tablet,4.7.0,0,06:15.3
dev200898,cust101353,feature_phone,2.8.18,0,57:08.8
dev200899,cust107956,ios,2.4.14,0,37:06.2
dev200900,cust103755,android,1.7.18,0,03:12.8
dev200901,cust102709,tablet,4.4.5,0,25:54.6
dev200902,cust103114,tablet,2.8.11,0,53:39.7
dev200903,cust107150,ios,2.4.7,0,22:38.6
