transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason,Customer_Check
txn10068944,joshua6023@upi,cust100071,22:32.0,29.44,send,,user3810@upi,success,dev200078,android,intent,1,0,,cust100071
txn10068945,joshua2064@upi,cust106318,04:27.4,23.75,receive,,user1789@upi,success,dev106318,ios,qr_code,0,0,,cust106318
txn10068946,mario9065@upi,cust106494,16:23.9,25.4,receive,,user2051@upi,success,dev106494,feature_phone,app,0,0,,cust106494
txn10068947,james8441@upi,cust108371,08:55.8,21.59,merchant_payment,merch1387,user5884@upi,success,dev108371,feature_phone,app,0,0,,cust108371
txn10068948,jonathan8802@upi,cust109424,29:58.8,24.2,receive,,user4486@upi,success,dev109424,tablet,qr_code,0,0,,cust109424
txn10068949,allison6212@upi,cust101617,54:12.5,113.45,send,,user3444@upi,success,dev101617,feature_phone,app,0,0,,cust101617
txn10068950,julie5578@upi,cust103106,50:34.4,21.3,send,,user3044@upi,pending,dev103106,tablet,app,0,0,,cust103106
txn10068951,william8436@upi,cust102580,15:20.5,22.96,receive,,user1604@upi,success,dev102580,android,app,0,0,,cust102580
txn10068952,mr.7829@upi,cust104625,34:29.9,77.53,send,,user9778@upi,success,dev104625,feature_phone,intent,0,0,,cust104625
txn10068953,nicholas3480@upi,cust105887,59:24.5,111.48,send,,user1652@upi,success,dev105887,feature_phone,qr_code,0,0,,cust105887
txn10068954,lori1487@upi,cust107563,49:25.7,23.27,receive,,user9891@upi,success,dev107563,feature_phone,qr_code,0,0,,cust107563
txn10068955,donna3706@upi,cust108574,30:13.6,22.52,merchant_payment,merch1031,user1682@upi,success,dev108574,android,qr_code,0,0,,cust108574
txn10068956,susan8018@upi,cust103945,11:23.4,32.96,merchant_payment,merch1454,user9331@upi,success,dev103945,ios,app,0,0,,cust103945
txn10068957,angela4760@upi,cust104620,48:15.9,14.8,receive,,user8344@upi,success,dev104620,tablet,app,0,0,,cust104620
txn10068958,allison4362@upi,cust100637,18:43.3,9.02,receive,,user7070@upi,pending,dev100637,android,qr_code,0,0,,cust100637
txn10068959,joseph6843@upi,cust101630,17:58.6,10.61,receive,,user5946@upi,success,dev101630,ios,app,0,0,,cust101630
txn10068960,hunter3026@upi,cust106302,42:15.2,72.36,bill_pay,merch1188,user3242@upi,success,dev106302,feature_phone,app,0,0,,cust106302
txn10068961,kelly9735@upi,cust103662,56:47.9,49.8,merchant_payment,merch1117,user8982@upi,pending,dev103662,tablet,app,0,0,,cust103662
txn10068962,elijah7647@upi,cust100463,17:32.8,42.37,send,,user9642@upi,success,dev100463,ios,qr_code,0,0,,cust100463
txn10068963,tammy3349@upi,cust108247,24:34.2,18.82,merchant_payment,merch1306,user5305@upi,success,dev108247,android,qr_code,0,0,,cust108247
txn10068964,richard4174@upi,cust100929,54:03.2,85.88,receive,,user4189@upi,success,dev100929,android,qr_code,0,0,,cust100929
txn10068965,pam4871@upi,cust105230,42:15.0,20.16,receive,,user4728@upi,success,dev105230,ios,qr_code,0,0,,cust105230
txn10068966,kelly4700@upi,cust104099,01:23.6,51.41,merchant_payment,merch1148,user5044@upi,success,dev104099,tablet,qr_code,0,0,,cust104099
txn10068967,matthew7696@upi,cust103513,33:15.7,15.25,receive,,user7062@upi,success,dev103513,android,intent,0,0,,cust103513
txn10068968,david4389@upi,cust102119,21:08.9,53.15,receive,,user6097@upi,success,dev102119,android,app,0,0,,cust102119
txn10068969,todd1537@upi,cust108970,49:44.1,21.21,receive,,user7726@upi,success,dev108970,ios,qr_code,0,0,,cust108970
txn10068970,rachel8456@upi,cust104080,05:14.5,56.93,send,,user5427@upi,success,dev201438,android,intent,0,0,,cust104080
txn10068971,joseph9909@upi,cust109116,09:31.9,29.94,receive,,user7756@upi,success,dev109116,ios,qr_code,0,0,,cust109116
txn10068972,lynn2536@upi,cust105660,27:07.0,22.94,receive,,user8192@upi,failed,dev105660,ios,intent,0,1,account_blocked,cust105660
txn10068973,dawn5871@upi,cust101784,46:32.8,40.55,send,,user4604@upi,success,dev101784,android,app,0,0,,cust101784
txn10068974,justin8705@upi,cust103966,30:04.4,22.4,receive,,user8287@upi,success,dev201031,ios,qr_code,0,0,,cust103966
txn10068975,amanda7353@upi,cust101961,13:26.7,61.46,merchant_payment,merch1458,user9333@upi,success,dev101961,android,qr_code,0,0,,cust101961
txn10068976,anthony3352@upi,cust102871,22:47.7,18.59,receive,,user8400@upi,success,dev102871,tablet,qr_code,0,0,,cust102871
txn10068977,ray1548@upi,cust104964,17:37.4,14.92,receive,,user8670@upi,success,dev104964,android,intent,0,0,,cust104964
txn10068978,gina6095@upi,cust103978,00:57.6,73.42,send,,user4268@upi,success,dev201097,android,app,1,0,,cust103978
txn10068979,james2520@upi,cust103031,16:56.7,61.33,send,,user3543@upi,pending,dev103031,ios,app,1,0,,cust103031
txn10068980,kaitlyn9275@upi,cust108265,12:46.5,21.05,merchant_payment,merch1046,user5337@upi,success,dev108265,feature_phone,qr_code,0,0,,cust108265
txn10068981,luis9365@upi,cust108841,50:36.4,76.32,send,,user8359@upi,success,dev108841,feature_phone,app,0,0,,cust108841
txn10068982,angela7720@upi,cust101801,43:58.7,20.22,receive,,user3177@upi,success,dev101801,tablet,qr_code,0,0,,cust101801
txn10068983,leslie1424@upi,cust100085,08:13.5,46.84,send,,user6606@upi,success,dev100085,tablet,app,0,0,,cust100085
txn10068984,anthony7439@upi,cust108932,11:22.0,61.06,send,,user8237@upi,success,dev108932,android,qr_code,0,0,,cust108932
txn10068985,dale5849@upi,cust109735,54:41.2,17.25,send,,user5436@upi,success,dev109735,feature_phone,intent,0,0,,cust109735
txn10068986,nicole9149@upi,cust106289,47:06.7,40.01,receive,,user2139@upi,success,dev106289,tablet,app,0,0,,cust106289
txn10068987,debbie3638@upi,cust107196,26:16.2,136.14,send,,user1250@upi,success,dev107196,tablet,app,0,0,,cust107196
txn10068988,dr.2381@upi,cust108799,32:49.5,18.32,receive,,user2809@upi,success,dev108799,tablet,intent,0,0,,cust108799
txn10068989,ronald6197@upi,cust104117,03:07.8,45.28,merchant_payment,merch1494,user2602@upi,success,dev104117,feature_phone,app,1,0,,cust104117
txn10068990,mrs.6567@upi,cust108147,34:13.0,29.92,receive,,user2637@upi,success,dev108147,android,qr_code,0,0,,cust108147
txn10068991,natalie6618@upi,cust104914,06:07.1,27.03,receive,,user8112@upi,success,dev104914,tablet,intent,0,0,,cust104914
txn10068992,heidi9045@upi,cust105868,56:42.0,86.23,merchant_payment,merch1275,user8518@upi,success,dev105868,ios,intent,0,0,,cust105868
txn10068993,jesse8929@upi,cust107139,54:52.3,56.06,send,,user5316@upi,success,dev107139,android,intent,0,0,,cust107139
txn10068994,thomas2138@upi,cust106717,29:02.8,92.25,send,,user3562@upi,success,dev106717,ios,qr_code,0,0,,cust106717
txn10068995,brian3102@upi,cust104075,03:59.7,71.91,receive,,user1321@upi,success,dev104075,tablet,qr_code,0,0,,cust104075
txn10068996,lynn7516@upi,cust101092,52:13.1,7.13,send,,user6839@upi,success,dev101092,android,intent,0,0,,cust101092
txn10068997,daniel8809@upi,cust102753,37:29.1,30.67,merchant_payment,merch1239,user1254@upi,success,dev102753,android,intent,0,0,,cust102753
txn10068998,angel8090@upi,cust102636,54:00.0,37.45,receive,,user6363@upi,success,dev102636,feature_phone,intent,0,0,,cust102636
txn10068999,eric9437@upi,cust109886,54:12.9,20.07,merchant_payment,merch1401,user8967@upi,success,dev109886,android,intent,0,0,,cust109886
txn10069000,kaitlin4012@upi,cust102666,57:02.9,56.37,send,,user9150@upi,success,dev102666,tablet,qr_code,0,0,,cust102666
txn10069001,laura8254@upi,cust102379,48:28.2,21.18,merchant_payment,merch1162,user4858@upi,success,dev102379,android,app,0,0,,cust102379
txn10069002,charles5148@upi,cust102535,52:59.9,54.08,bill_pay,merch1290,user5859@upi,success,dev102535,ios,intent,0,0,,cust102535
txn10069003,jonathon2856@upi,cust103411,11:35.9,57.74,send,,user7852@upi,success,dev103411,tablet,intent,0,0,,cust103411
txn10069004,emily9794@upi,cust106842,35:43.9,67.61,merchant_payment,merch1124,user1613@upi,success,dev106842,tablet,app,0,0,,cust106842
txn10069005,emily4161@upi,cust107949,35:33.7,32.66,receive,,user6531@upi,success,dev107949,android,intent,0,0,,cust107949
txn10069006,katherine4931@upi,cust108268,29:28.7,38.97,merchant_payment,merch1175,user3369@upi,success,dev108268,ios,intent,0,0,,cust108268
txn10069007,marissa5758@upi,cust102824,38:02.1,9.95,receive,,user5061@upi,success,dev201713,ios,qr_code,0,0,,cust102824
txn10069008,matthew2322@upi,cust105624,00:16.9,51.59,send,,user6768@upi,success,dev201995,android,app,0,0,,cust105624
txn10069009,kendra6223@upi,cust102942,08:52.2,35.62,merchant_payment,merch1486,user8886@upi,success,dev102942,tablet,app,0,0,,cust102942
txn10069010,thomas3830@upi,cust107439,29:01.4,8.74,merchant_payment,merch1417,user6511@upi,success,dev107439,ios,app,0,0,,cust107439
txn10069011,jessica2299@upi,cust104538,55:45.7,79.74,receive,,user6719@upi,success,dev104538,android,app,0,0,,cust104538
txn10069012,amanda2384@upi,cust101285,42:01.1,56.34,merchant_payment,merch1312,user5757@upi,success,dev101285,feature_phone,intent,0,0,,cust101285
txn10069013,james5037@upi,cust100290,33:35.2,22.22,send,,user6004@upi,success,dev100290,tablet,qr_code,0,0,,cust100290
txn10069014,lori3059@upi,cust103938,29:01.9,38.07,receive,,user5266@upi,success,dev103938,android,app,0,0,,cust103938
txn10069015,bryan7765@upi,cust103576,51:12.7,19.93,receive,,user7286@upi,pending,dev103576,android,qr_code,0,0,,cust103576
txn10069016,lisa6350@upi,cust100635,59:20.7,52.27,merchant_payment,merch1246,user7050@upi,success,dev100635,ios,intent,0,0,,cust100635
txn10069017,russell8925@upi,cust108589,09:06.4,32.21,bill_pay,merch1172,user7483@upi,success,dev108589,feature_phone,intent,0,0,,cust108589
txn10069018,andrew6323@upi,cust107472,01:59.9,11.41,send,,user4775@upi,success,dev107472,feature_phone,app,0,0,,cust107472
txn10069019,nicholas1224@upi,cust109257,35:50.2,32.07,merchant_payment,merch1003,user5928@upi,success,dev109257,feature_phone,app,0,0,,cust109257
txn10069020,justin2397@upi,cust104786,20:03.9,35.73,send,,user1544@upi,success,dev104786,feature_phone,app,0,0,,cust104786
txn10069021,sandra1445@upi,cust109491,50:50.2,19.63,bill_pay,merch1463,user3646@upi,success,dev109491,tablet,qr_code,0,0,,cust109491
txn10069022,kim1763@upi,cust105773,59:35.7,30.68,receive,,user7279@upi,pending,dev105773,android,app,0,0,,cust105773
txn10069023,ronald2224@upi,cust101914,55:03.8,52.12,send,,user2496@upi,success,dev101914,ios,qr_code,0,0,,cust101914
txn10069024,connie1782@upi,cust107606,50:05.2,17.81,send,,user4958@upi,success,dev107606,ios,intent,0,0,,cust107606
txn10069025,shelley2250@upi,cust101819,32:14.6,15.8,merchant_payment,merch1246,user3695@upi,success,dev101819,ios,qr_code,0,0,,cust101819
txn10069026,alicia9213@upi,cust103446,31:47.1,35.74,receive,,user7009@upi,success,dev103446,ios,app,0,0,,cust103446
txn10069027,kristi6631@upi,cust101392,52:10.8,32.43,merchant_payment,merch1135,user4278@upi,success,dev101392,ios,qr_code,0,0,,cust101392
txn10069028,michael2274@upi,cust100796,37:08.5,23.22,receive,,user4822@upi,success,dev100796,tablet,intent,0,0,,cust100796
txn10069029,shawn2237@upi,cust106356,48:53.6,48.12,send,,user6131@upi,success,dev106356,android,app,0,0,,cust106356
txn10069030,christopher7661@upi,cust101858,10:19.9,31.37,merchant_payment,merch1146,user2402@upi,success,dev101858,android,intent,0,0,,cust101858
txn10069031,michelle2130@upi,cust101680,08:30.9,54.91,receive,,user1006@upi,success,dev101680,ios,qr_code,0,0,,cust101680
txn10069032,andre1451@upi,cust104234,01:44.5,47.37,receive,,user7918@upi,success,dev104234,tablet,app,0,0,,cust104234
txn10069033,brandon6886@upi,cust105672,36:14.5,120.22,receive,,user3654@upi,success,dev105672,tablet,intent,1,0,,cust105672
txn10069034,christopher1016@upi,cust106933,14:31.0,14.73,receive,,user7583@upi,success,dev106933,ios,app,0,0,,cust106933
txn10069035,timothy3071@upi,cust108334,38:55.7,66.16,receive,,user6764@upi,success,dev108334,feature_phone,qr_code,0,0,,cust108334
txn10069036,michael9301@upi,cust105971,08:23.6,47.77,receive,,user4634@upi,success,dev105971,tablet,app,0,0,,cust105971
txn10069037,christine6373@upi,cust109876,50:05.8,41.46,receive,,user7183@upi,success,dev109876,ios,app,0,0,,cust109876
txn10069038,theresa6750@upi,cust107328,38:02.0,44.56,bill_pay,merch1300,user4178@upi,success,dev107328,ios,qr_code,0,0,,cust107328
txn10069039,rhonda8679@upi,cust104726,00:56.9,27.31,receive,,user7597@upi,success,dev200838,tablet,intent,0,0,,cust104726
txn10069040,christopher4611@upi,cust104243,48:19.0,63.35,receive,,user7686@upi,success,dev104243,tablet,app,0,0,,cust104243
txn10069041,matthew9879@upi,cust109409,27:13.5,30.64,send,,user8131@upi,success,dev109409,tablet,qr_code,0,0,,cust109409
txn10069042,yesenia4665@upi,cust104565,57:29.4,25.37,send,,user7282@upi,success,dev104565,android,app,0,0,,cust104565
txn10069043,maria1766@upi,cust100882,27:50.4,27.47,receive,,user2553@upi,failed,dev100882,android,app,0,0,account_blocked,cust100882
txn10069044,diane1189@upi,cust108948,27:13.3,57.2,send,,user9321@upi,success,dev200531,android,app,0,0,,cust108948
txn10069045,jeffrey3546@upi,cust101797,16:35.3,54.7,send,,user5361@upi,success,dev101797,android,app,0,0,,cust101797
txn10069046,daniel7219@upi,cust109229,20:02.5,16.11,receive,,user5453@upi,success,dev109229,feature_phone,qr_code,0,0,,cust109229
txn10069047,harold8984@upi,cust101806,43:52.2,27.65,send,,user2799@upi,success,dev201703,tablet,intent,0,0,,cust101806
txn10069048,amanda4997@upi,cust105469,34:33.8,32.47,send,,user6621@upi,success,dev105469,ios,intent,0,0,,cust105469
txn10069049,justin6561@upi,cust104786,31:09.6,25.08,receive,,user5027@upi,success,dev104786,feature_phone,qr_code,0,0,,cust104786
txn10069050,andrew7832@upi,cust107305,09:26.6,31.59,merchant_payment,merch1203,user2379@upi,failed,dev107305,feature_phone,app,0,0,account_blocked,cust107305
txn10069051,mary5588@upi,cust102294,21:50.5,29.5,receive,,user6475@upi,success,dev102294,android,intent,0,0,,cust102294
txn10069052,ronald2224@upi,cust101914,03:44.3,74.1,receive,,user2656@upi,success,dev101914,ios,intent,0,0,,cust101914
txn10069053,jesse4959@upi,cust109545,13:55.8,55.99,bill_pay,merch1305,user3141@upi,success,dev200389,tablet,app,0,0,,cust109545
txn10069054,kayla1379@upi,cust109780,36:06.5,50.03,receive,,user5127@upi,failed,dev109780,tablet,app,0,0,bank_down,cust109780
txn10069055,amber3482@upi,cust102531,32:21.7,54.74,receive,,user7442@upi,failed,dev102531,feature_phone,app,0,1,account_blocked,cust102531
txn10069056,carl7644@upi,cust109338,56:16.4,20.29,merchant_payment,merch1047,user1149@upi,success,dev109338,feature_phone,qr_code,0,0,,cust109338
txn10069057,michael7457@upi,cust102868,04:23.0,7.21,merchant_payment,merch1471,user3596@upi,failed,dev102868,feature_phone,qr_code,0,0,network_error,cust102868
txn10069058,crystal7005@upi,cust108741,17:31.5,78.84,send,,user3632@upi,success,dev108741,tablet,qr_code,0,0,,cust108741
txn10069059,kayla8143@upi,cust103417,58:19.9,10.3,receive,,user5321@upi,success,dev201441,android,qr_code,0,0,,cust103417
txn10069060,joseph5907@upi,cust105255,38:13.5,29.33,send,,user3157@upi,success,dev105255,feature_phone,app,0,0,,cust105255
txn10069061,sarah7815@upi,cust107650,42:10.1,69.65,receive,,user9156@upi,success,dev107650,ios,intent,0,0,,cust107650
txn10069062,michael3431@upi,cust106047,17:58.4,18.94,send,,user1885@upi,success,dev106047,tablet,qr_code,0,0,,cust106047
txn10069063,ariana2178@upi,cust100722,06:43.0,53.02,bill_pay,merch1420,user9169@upi,success,dev100722,android,intent,0,0,,cust100722
txn10069064,joshua1443@upi,cust101570,22:53.3,12.01,send,,user1916@upi,success,dev101570,ios,app,0,0,,cust101570
txn10069065,cameron8166@upi,cust106486,00:31.1,107.25,receive,,user9320@upi,success,dev106486,feature_phone,qr_code,0,0,,cust106486
txn10069066,tracey6707@upi,cust107070,34:37.9,5.25,send,,user3218@upi,success,dev107070,ios,intent,0,0,,cust107070
txn10069067,jennifer5229@upi,cust104205,37:11.8,53.9,receive,,user8512@upi,success,dev104205,feature_phone,intent,0,0,,cust104205
txn10069068,debra7574@upi,cust105702,28:36.5,31.7,merchant_payment,merch1289,user8359@upi,success,dev105702,tablet,app,0,0,,cust105702
txn10069069,misty1576@upi,cust105858,05:51.9,24.74,receive,,user2743@upi,success,dev105858,tablet,qr_code,0,0,,cust105858
txn10069070,martha8802@upi,cust101149,50:19.7,25.78,merchant_payment,merch1185,user1344@upi,success,dev101149,tablet,qr_code,0,0,,cust101149
txn10069071,sandra4573@upi,cust106038,38:43.7,19.8,receive,,user9690@upi,success,dev106038,feature_phone,qr_code,0,0,,cust106038
txn10069072,alex4318@upi,cust109178,09:40.3,14.11,send,,user4363@upi,failed,dev201352,android,intent,0,0,account_blocked,cust109178
txn10069073,natalie6618@upi,cust104914,42:50.0,133.38,send,,user9682@upi,success,dev104914,tablet,app,0,0,,cust104914
txn10069074,mary4171@upi,cust100940,11:53.5,9.35,receive,,user6055@upi,success,dev100940,tablet,app,0,0,,cust100940
txn10069075,jennifer9284@upi,cust101688,24:45.7,70.92,merchant_payment,merch1487,user3974@upi,success,dev101688,android,app,0,0,,cust101688
txn10069076,andrew3942@upi,cust109654,19:31.3,68.24,receive,,user9130@upi,success,dev109654,android,qr_code,0,0,,cust109654
txn10069077,julie3785@upi,cust102113,03:22.5,37.93,send,,user8438@upi,success,dev102113,tablet,qr_code,0,0,,cust102113
txn10069078,robert4922@upi,cust101487,01:37.3,47.45,merchant_payment,merch1046,user3220@upi,success,dev201474,tablet,intent,0,0,,cust101487
txn10069079,mary6418@upi,cust106803,02:32.8,30.68,merchant_payment,merch1081,user7955@upi,success,dev106803,android,app,0,0,,cust106803
txn10069080,jeffrey5714@upi,cust101282,44:01.0,47.3,receive,,user2285@upi,success,dev201020,ios,app,0,0,,cust101282
txn10069081,debra5251@upi,cust104947,32:49.5,42.27,merchant_payment,merch1142,user5456@upi,success,dev104947,ios,intent,0,0,,cust104947
txn10069082,joshua5572@upi,cust102596,35:40.1,12.87,receive,,user1407@upi,failed,dev102596,tablet,qr_code,0,0,incorrect_pin,cust102596
txn10069083,jacob1936@upi,cust105571,54:06.4,4.32,receive,,user7545@upi,success,dev105571,feature_phone,intent,0,0,,cust105571
txn10069084,stanley8601@upi,cust101799,19:04.9,36.41,receive,,user8303@upi,failed,dev101799,feature_phone,intent,0,1,incorrect_pin,cust101799
txn10069085,chris1407@upi,cust104688,13:56.6,12.03,send,,user5321@upi,success,dev104688,ios,qr_code,0,0,,cust104688
txn10069086,christopher1875@upi,cust108810,51:23.2,22.75,send,,user5994@upi,success,dev108810,android,qr_code,0,0,,cust108810
txn10069087,jason9709@upi,cust107524,27:56.7,54.64,send,,user3032@upi,success,dev107524,ios,app,0,0,,cust107524
txn10069088,kevin1193@upi,cust104339,41:08.3,29.24,merchant_payment,merch1261,user5186@upi,success,dev104339,feature_phone,qr_code,1,0,,cust104339
txn10069089,zachary8731@upi,cust104018,19:26.8,58.62,receive,,user6100@upi,success,dev104018,tablet,app,0,0,,cust104018
txn10069090,stephanie5957@upi,cust103602,55:59.6,21.38,receive,,user7210@upi,success,dev103602,feature_phone,qr_code,0,0,,cust103602
txn10069091,amanda7358@upi,cust100585,05:05.3,56.72,send,,user7051@upi,success,dev100585,tablet,intent,0,0,,cust100585
txn10069092,anthony1946@upi,cust102306,21:29.3,38.21,merchant_payment,merch1375,user2225@upi,success,dev102306,tablet,app,0,0,,cust102306
txn10069093,justin2809@upi,cust100743,57:13.9,30.8,send,,user4709@upi,success,dev100743,ios,intent,0,0,,cust100743
txn10069094,tracey6538@upi,cust105974,42:45.4,34.21,send,,user3820@upi,success,dev105974,ios,intent,0,0,,cust105974
txn10069095,frank7460@upi,cust105634,42:48.1,37.11,receive,,user4848@upi,success,dev105634,android,qr_code,0,0,,cust105634
txn10069096,michael4089@upi,cust101412,23:41.0,43.69,merchant_payment,merch1239,user8027@upi,success,dev101412,ios,qr_code,0,0,,cust101412
txn10069097,jennifer9184@upi,cust101348,37:13.1,19.28,receive,,user8970@upi,success,dev101348,feature_phone,app,0,0,,cust101348
txn10069098,ryan5166@upi,cust100834,21:43.9,62.82,merchant_payment,merch1037,user5550@upi,success,dev100834,feature_phone,intent,0,0,,cust100834
txn10069099,amanda2679@upi,cust109200,36:42.6,16.4,receive,,user6478@upi,success,dev109200,android,intent,0,0,,cust109200
txn10069100,dustin5830@upi,cust104270,15:52.9,19.11,receive,,user5293@upi,success,dev104270,feature_phone,app,0,0,,cust104270
txn10069101,kayla8143@upi,cust103417,51:24.8,24.06,receive,,user6677@upi,success,dev201441,android,intent,0,0,,cust103417
txn10069102,andrew4401@upi,cust103904,14:18.3,27.09,merchant_payment,merch1445,user7764@upi,success,dev103904,feature_phone,qr_code,0,0,,cust103904
txn10069103,michael7001@upi,cust100320,36:47.9,8.49,send,,user7846@upi,success,dev100320,feature_phone,app,0,0,,cust100320
txn10069104,crystal2436@upi,cust100317,41:54.1,20.85,receive,,user2426@upi,success,dev100317,feature_phone,app,0,0,,cust100317
txn10069105,christine7719@upi,cust104690,31:29.0,41.5,merchant_payment,merch1299,user3307@upi,success,dev104690,android,intent,1,0,,cust104690
txn10069106,michael6318@upi,cust102537,41:35.2,14.84,receive,,user1201@upi,failed,dev102537,feature_phone,app,0,0,incorrect_pin,cust102537
txn10069107,sarah6714@upi,cust100707,46:18.7,53.77,receive,,user1738@upi,success,dev100707,tablet,intent,0,0,,cust100707
txn10069108,mark3422@upi,cust104053,52:20.5,30.82,send,,user9369@upi,success,dev104053,feature_phone,intent,0,0,,cust104053
txn10069109,brandon5025@upi,cust103010,52:45.3,10.31,receive,,user1255@upi,success,dev103010,tablet,qr_code,0,0,,cust103010
txn10069110,joseph1169@upi,cust103281,19:59.2,55.62,receive,,user7979@upi,success,dev200174,android,qr_code,0,0,,cust103281
txn10069111,rachel3118@upi,cust104808,06:42.3,58.12,receive,,user7479@upi,success,dev104808,ios,app,0,0,,cust104808
txn10069112,matthew2336@upi,cust105286,10:13.8,27.3,receive,,user9379@upi,success,dev105286,ios,app,0,0,,cust105286
txn10069113,courtney8074@upi,cust104883,54:28.2,33.15,receive,,user4522@upi,success,dev104883,android,qr_code,0,0,,cust104883
txn10069114,jack3799@upi,cust106239,30:20.9,18.51,receive,,user2364@upi,success,dev106239,feature_phone,intent,0,0,,cust106239
txn10069115,jeremy3020@upi,cust108130,36:53.7,39.39,send,,user6403@upi,success,dev108130,tablet,app,0,0,,cust108130
txn10069116,emma5312@upi,cust103733,22:53.3,27.29,receive,,user1212@upi,success,dev103733,android,app,0,0,,cust103733
txn10069117,alexis7507@upi,cust109156,43:37.5,22.02,receive,,user5949@upi,success,dev201178,tablet,app,0,0,,cust109156
txn10069118,jody1404@upi,cust107267,26:37.9,73.92,merchant_payment,merch1022,user3970@upi,success,dev107267,ios,qr_code,0,0,,cust107267
txn10069119,pamela7848@upi,cust109388,11:06.3,11.9,receive,,user2824@upi,success,dev109388,ios,qr_code,0,0,,cust109388
txn10069120,christopher8633@upi,cust103701,46:42.5,13.76,receive,,user3602@upi,success,dev103701,ios,intent,0,0,,cust103701
txn10069121,jordan1051@upi,cust107063,06:35.6,162.38,send,,user1555@upi,success,dev107063,tablet,app,0,0,,cust107063
txn10069122,tammy5599@upi,cust100094,36:33.2,20.08,receive,,user2120@upi,success,dev100094,android,qr_code,0,0,,cust100094
txn10069123,michael6480@upi,cust106779,13:31.9,67.56,send,,user9992@upi,success,dev106779,feature_phone,app,0,0,,cust106779
txn10069124,monique3240@upi,cust104920,19:59.9,45.62,receive,,user8912@upi,success,dev201088,feature_phone,app,0,0,,cust104920
txn10069125,sarah5412@upi,cust101035,06:33.8,27.16,receive,,user6255@upi,success,dev101035,ios,qr_code,1,0,,cust101035
txn10069126,anna3671@upi,cust109385,51:32.5,14.38,merchant_payment,merch1186,user6634@upi,success,dev109385,feature_phone,app,0,0,,cust109385
txn10069127,gloria6936@upi,cust105288,58:54.0,24.5,receive,,user3375@upi,success,dev105288,android,qr_code,1,0,,cust105288
txn10069128,joshua3361@upi,cust105701,51:20.3,17.27,merchant_payment,merch1162,user2837@upi,success,dev105701,android,intent,0,0,,cust105701
txn10069129,erica3375@upi,cust106058,57:07.9,28.94,send,,user9850@upi,success,dev106058,feature_phone,qr_code,0,0,,cust106058
txn10069130,lisa8419@upi,cust100535,10:55.6,34.87,receive,,user2734@upi,success,dev100535,tablet,qr_code,0,0,,cust100535
txn10069131,theresa6034@upi,cust100239,01:02.2,63.5,receive,,user2477@upi,success,dev100239,ios,app,0,0,,cust100239
txn10069132,yvonne5494@upi,cust104146,31:00.6,40.14,send,,user2227@upi,success,dev104146,feature_phone,intent,0,0,,cust104146
txn10069133,marcus7255@upi,cust103444,59:26.4,17.87,merchant_payment,merch1114,user5561@upi,failed,dev103444,ios,qr_code,0,0,network_error,cust103444
txn10069134,mario8028@upi,cust107047,29:40.6,14.44,merchant_payment,merch1486,user7068@upi,success,dev107047,android,qr_code,0,0,,cust107047
txn10069135,joshua1886@upi,cust105701,52:05.9,8.05,receive,,user7779@upi,success,dev105701,android,qr_code,0,0,,cust105701
txn10069136,brian4172@upi,cust109482,54:47.2,123.62,receive,,user8328@upi,success,dev109482,tablet,app,0,0,,cust109482
txn10069137,donald2040@upi,cust100565,45:41.9,24.81,merchant_payment,merch1396,user9776@upi,success,dev100565,android,app,0,0,,cust100565
txn10069138,theresa6822@upi,cust100239,08:25.2,120.58,bill_pay,merch1305,user4945@upi,success,dev100239,ios,qr_code,0,0,,cust100239
txn10069139,marc7152@upi,cust104403,15:22.3,16.93,bill_pay,merch1382,user6654@upi,success,dev104403,feature_phone,qr_code,0,0,,cust104403
txn10069140,karen4716@upi,cust105368,17:51.0,60.93,merchant_payment,merch1064,user8556@upi,success,dev105368,feature_phone,app,0,0,,cust105368
txn10069141,jennifer7814@upi,cust103208,28:31.0,13.94,receive,,user4367@upi,success,dev103208,tablet,app,0,0,,cust103208
txn10069142,nicole1569@upi,cust102471,46:00.3,18.9,merchant_payment,merch1266,user8907@upi,success,dev102471,ios,app,0,0,,cust102471
txn10069143,ryan8653@upi,cust108306,27:36.8,31.81,receive,,user9511@upi,success,dev108306,tablet,app,0,0,,cust108306
txn10069144,morgan1199@upi,cust100888,44:57.4,46.12,receive,,user6220@upi,success,dev100888,feature_phone,intent,0,0,,cust100888
txn10069145,donald3412@upi,cust104783,58:38.5,19.44,send,,user5709@upi,success,dev104783,feature_phone,intent,0,0,,cust104783
txn10069146,robin2446@upi,cust103008,08:45.2,11.76,receive,,user9014@upi,success,dev103008,feature_phone,intent,0,0,,cust103008
txn10069147,rachael4901@upi,cust100697,28:04.5,98.74,send,,user2190@upi,success,dev200960,feature_phone,qr_code,0,0,,cust100697
txn10069148,mary2909@upi,cust100336,30:03.8,76.12,send,,user4597@upi,success,dev100336,ios,qr_code,0,0,,cust100336
txn10069149,jacob2735@upi,cust109169,44:42.9,47.68,send,,user1170@upi,success,dev109169,ios,intent,0,0,,cust109169
txn10069150,angela7152@upi,cust103924,21:44.6,22.54,receive,,user3317@upi,success,dev103924,feature_phone,app,0,0,,cust103924
